run_id,condition,seed_id,seed_bucket,repeat_index,total_turns,max_turns,collapsed_turns,collapse_rate,first_collapse_turn,early_stopped,has_collapse,seed_version,embedding_model,started_at,ended_at,filename
papera_phase3_baseline_HOMO_C_SEEDS_V2_argumentative_5_20260217T193243Z_rep3,HOMO_C,argumentative_5,argumentative,3,40,40,11,0.275,13,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T19:32:43Z,2026-02-17T19:42:16Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_argumentative_5_20260217T193243Z_rep3_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_argumentative_5_20260217T193316Z_rep4,HOMO_C,argumentative_5,argumentative,4,40,40,1,0.025,31,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T19:33:16Z,2026-02-17T19:42:25Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_argumentative_5_20260217T193316Z_rep4_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_0_20260217T190607Z_rep0,HOMO_C,creative_rewrite_0,creative_rewrite,0,40,40,14,0.35,8,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T19:06:07Z,2026-02-17T19:15:27Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_0_20260217T190607Z_rep0_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_0_20260217T190805Z_rep1,HOMO_C,creative_rewrite_0,creative_rewrite,1,40,40,32,0.8,9,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T19:08:05Z,2026-02-17T19:16:07Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_0_20260217T190805Z_rep1_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_0_20260217T190813Z_rep2,HOMO_C,creative_rewrite_0,creative_rewrite,2,40,40,31,0.775,6,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T19:08:13Z,2026-02-17T19:17:05Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_0_20260217T190813Z_rep2_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_0_20260217T190911Z_rep3,HOMO_C,creative_rewrite_0,creative_rewrite,3,40,40,33,0.825,8,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T19:09:11Z,2026-02-17T19:17:44Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_0_20260217T190911Z_rep3_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_0_20260217T190957Z_rep4,HOMO_C,creative_rewrite_0,creative_rewrite,4,40,40,30,0.75,7,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T19:09:57Z,2026-02-17T19:19:58Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_0_20260217T190957Z_rep4_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_1_20260217T191005Z_rep0,HOMO_C,creative_rewrite_1,creative_rewrite,0,40,40,5,0.125,26,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T19:10:05Z,2026-02-17T19:21:50Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_1_20260217T191005Z_rep0_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_1_20260217T201703Z_rep1,HOMO_C,creative_rewrite_1,creative_rewrite,1,40,40,18,0.45,19,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T20:17:03Z,2026-02-17T20:26:17Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_1_20260217T201703Z_rep1_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_1_20260217T191030Z_rep2,HOMO_C,creative_rewrite_1,creative_rewrite,2,40,40,18,0.45,8,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T19:10:30Z,2026-02-17T19:15:07Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_1_20260217T191030Z_rep2_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_1_20260217T201708Z_rep3,HOMO_C,creative_rewrite_1,creative_rewrite,3,40,40,16,0.4,15,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T20:17:08Z,2026-02-17T20:29:55Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_1_20260217T201708Z_rep3_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_1_20260217T201710Z_rep4,HOMO_C,creative_rewrite_1,creative_rewrite,4,40,40,23,0.575,18,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T20:17:10Z,2026-02-17T20:25:32Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_1_20260217T201710Z_rep4_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_2_20260217T201716Z_rep0,HOMO_C,creative_rewrite_2,creative_rewrite,0,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T20:17:16Z,2026-02-17T20:22:28Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_2_20260217T201716Z_rep0_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_2_20260217T201716Z_rep1,HOMO_C,creative_rewrite_2,creative_rewrite,1,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T20:17:16Z,2026-02-17T20:25:46Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_2_20260217T201716Z_rep1_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_2_20260217T191053Z_rep2,HOMO_C,creative_rewrite_2,creative_rewrite,2,40,40,1,0.025,29,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T19:10:53Z,2026-02-17T19:17:35Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_2_20260217T191053Z_rep2_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_2_20260217T191129Z_rep3,HOMO_C,creative_rewrite_2,creative_rewrite,3,40,40,8,0.2,12,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T19:11:29Z,2026-02-17T19:27:03Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_2_20260217T191129Z_rep3_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_2_20260217T191443Z_rep4,HOMO_C,creative_rewrite_2,creative_rewrite,4,40,40,13,0.325,28,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T19:14:43Z,2026-02-17T19:25:14Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_2_20260217T191443Z_rep4_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_3_20260217T191512Z_rep0,HOMO_C,creative_rewrite_3,creative_rewrite,0,40,40,17,0.425,21,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T19:15:12Z,2026-02-17T19:25:20Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_3_20260217T191512Z_rep0_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_3_20260217T201719Z_rep1,HOMO_C,creative_rewrite_3,creative_rewrite,1,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T20:17:19Z,2026-02-17T20:27:00Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_3_20260217T201719Z_rep1_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_3_20260217T201722Z_rep2,HOMO_C,creative_rewrite_3,creative_rewrite,2,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T20:17:22Z,2026-02-17T20:22:21Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_3_20260217T201722Z_rep2_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_3_20260217T201723Z_rep3,HOMO_C,creative_rewrite_3,creative_rewrite,3,40,40,22,0.55,11,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T20:17:23Z,2026-02-17T20:28:33Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_3_20260217T201723Z_rep3_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_3_20260217T191559Z_rep4,HOMO_C,creative_rewrite_3,creative_rewrite,4,40,40,7,0.175,15,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T19:15:59Z,2026-02-17T19:25:45Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_3_20260217T191559Z_rep4_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_4_20260217T201728Z_rep0,HOMO_C,creative_rewrite_4,creative_rewrite,0,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T20:17:28Z,2026-02-17T20:28:38Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_4_20260217T201728Z_rep0_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_4_20260217T201729Z_rep1,HOMO_C,creative_rewrite_4,creative_rewrite,1,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T20:17:29Z,2026-02-17T20:26:16Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_4_20260217T201729Z_rep1_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_4_20260217T202227Z_rep2,HOMO_C,creative_rewrite_4,creative_rewrite,2,40,40,7,0.175,11,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T20:22:27Z,2026-02-17T20:32:46Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_4_20260217T202227Z_rep2_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_4_20260217T202241Z_rep3,HOMO_C,creative_rewrite_4,creative_rewrite,3,40,40,3,0.075,34,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T20:22:41Z,2026-02-17T20:38:49Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_4_20260217T202241Z_rep3_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_4_20260217T191653Z_rep4,HOMO_C,creative_rewrite_4,creative_rewrite,4,40,40,22,0.55,9,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T19:16:53Z,2026-02-17T19:26:38Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_4_20260217T191653Z_rep4_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_5_20260217T191711Z_rep0,HOMO_C,creative_rewrite_5,creative_rewrite,0,40,40,16,0.4,7,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T19:17:11Z,2026-02-17T19:24:17Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_5_20260217T191711Z_rep0_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_5_20260217T191739Z_rep1,HOMO_C,creative_rewrite_5,creative_rewrite,1,40,40,2,0.05,27,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T19:17:39Z,2026-02-17T19:24:20Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_5_20260217T191739Z_rep1_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_5_20260217T191750Z_rep2,HOMO_C,creative_rewrite_5,creative_rewrite,2,40,40,10,0.25,23,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T19:17:50Z,2026-02-17T19:26:13Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_5_20260217T191750Z_rep2_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_5_20260217T192004Z_rep3,HOMO_C,creative_rewrite_5,creative_rewrite,3,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T19:20:04Z,2026-02-17T19:27:08Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_5_20260217T192004Z_rep3_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_5_20260217T192157Z_rep4,HOMO_C,creative_rewrite_5,creative_rewrite,4,40,40,17,0.425,13,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T19:21:57Z,2026-02-17T19:33:12Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_creative_rewrite_5_20260217T192157Z_rep4_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_0_20260217T182338Z_rep0,HOMO_C,factual_qa_0,factual_qa,0,40,40,7,0.175,30,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:23:38Z,2026-02-17T18:28:14Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_0_20260217T182338Z_rep0_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_0_20260217T182347Z_rep1,HOMO_C,factual_qa_0,factual_qa,1,40,40,14,0.35,23,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:23:47Z,2026-02-17T18:29:44Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_0_20260217T182347Z_rep1_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_0_20260217T182345Z_rep2,HOMO_C,factual_qa_0,factual_qa,2,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:23:45Z,2026-02-17T18:30:03Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_0_20260217T182345Z_rep2_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_0_20260217T182342Z_rep3,HOMO_C,factual_qa_0,factual_qa,3,40,40,1,0.025,13,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:23:42Z,2026-02-17T18:32:53Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_0_20260217T182342Z_rep3_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_0_20260217T182348Z_rep4,HOMO_C,factual_qa_0,factual_qa,4,40,40,29,0.725,12,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:23:48Z,2026-02-17T18:27:43Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_0_20260217T182348Z_rep4_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_1_20260217T182346Z_rep0,HOMO_C,factual_qa_1,factual_qa,0,40,40,2,0.05,39,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:23:46Z,2026-02-17T18:30:56Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_1_20260217T182346Z_rep0_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_1_20260217T182351Z_rep1,HOMO_C,factual_qa_1,factual_qa,1,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:23:51Z,2026-02-17T18:36:06Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_1_20260217T182351Z_rep1_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_1_20260217T182349Z_rep2,HOMO_C,factual_qa_1,factual_qa,2,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:23:49Z,2026-02-17T18:31:19Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_1_20260217T182349Z_rep2_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_1_20260217T182405Z_rep3,HOMO_C,factual_qa_1,factual_qa,3,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:24:05Z,2026-02-17T18:36:09Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_1_20260217T182405Z_rep3_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_1_20260217T182354Z_rep4,HOMO_C,factual_qa_1,factual_qa,4,40,40,4,0.1,25,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:23:54Z,2026-02-17T18:31:24Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_1_20260217T182354Z_rep4_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_2_20260217T182752Z_rep0,HOMO_C,factual_qa_2,factual_qa,0,40,40,3,0.075,36,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:27:52Z,2026-02-17T18:34:23Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_2_20260217T182752Z_rep0_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_2_20260217T182853Z_rep1,HOMO_C,factual_qa_2,factual_qa,1,40,40,22,0.55,19,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:28:53Z,2026-02-17T18:32:00Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_2_20260217T182853Z_rep1_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_2_20260217T183005Z_rep2,HOMO_C,factual_qa_2,factual_qa,2,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:30:05Z,2026-02-17T18:37:59Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_2_20260217T183005Z_rep2_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_2_20260217T184033Z_rep3,HOMO_C,factual_qa_2,factual_qa,3,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:40:33Z,2026-02-17T18:47:37Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_2_20260217T184033Z_rep3_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_2_20260217T183103Z_rep4,HOMO_C,factual_qa_2,factual_qa,4,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:31:03Z,2026-02-17T18:37:56Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_2_20260217T183103Z_rep4_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_3_20260217T183125Z_rep0,HOMO_C,factual_qa_3,factual_qa,0,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:31:25Z,2026-02-17T18:37:48Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_3_20260217T183125Z_rep0_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_3_20260217T183131Z_rep1,HOMO_C,factual_qa_3,factual_qa,1,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:31:31Z,2026-02-17T18:39:29Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_3_20260217T183131Z_rep1_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_3_20260217T183207Z_rep2,HOMO_C,factual_qa_3,factual_qa,2,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:32:07Z,2026-02-17T18:38:06Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_3_20260217T183207Z_rep2_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_3_20260217T183259Z_rep3,HOMO_C,factual_qa_3,factual_qa,3,40,40,1,0.025,30,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:32:59Z,2026-02-17T18:40:08Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_3_20260217T183259Z_rep3_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_3_20260217T183429Z_rep4,HOMO_C,factual_qa_3,factual_qa,4,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:34:29Z,2026-02-17T18:43:34Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_3_20260217T183429Z_rep4_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_4_20260217T183618Z_rep0,HOMO_C,factual_qa_4,factual_qa,0,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:36:18Z,2026-02-17T18:48:27Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_4_20260217T183618Z_rep0_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_4_20260217T183621Z_rep1,HOMO_C,factual_qa_4,factual_qa,1,40,40,4,0.1,24,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:36:21Z,2026-02-17T18:44:46Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_4_20260217T183621Z_rep1_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_4_20260217T183753Z_rep2,HOMO_C,factual_qa_4,factual_qa,2,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:37:53Z,2026-02-17T18:45:40Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_4_20260217T183753Z_rep2_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_4_20260217T183801Z_rep3,HOMO_C,factual_qa_4,factual_qa,3,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:38:01Z,2026-02-17T18:45:26Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_4_20260217T183801Z_rep3_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_4_20260217T183812Z_rep4,HOMO_C,factual_qa_4,factual_qa,4,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:38:12Z,2026-02-17T18:44:56Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_4_20260217T183812Z_rep4_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_5_20260217T183816Z_rep0,HOMO_C,factual_qa_5,factual_qa,0,40,40,2,0.05,25,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:38:16Z,2026-02-17T18:42:58Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_5_20260217T183816Z_rep0_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_5_20260217T183934Z_rep1,HOMO_C,factual_qa_5,factual_qa,1,40,40,10,0.25,26,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:39:34Z,2026-02-17T18:43:57Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_5_20260217T183934Z_rep1_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_5_20260217T184013Z_rep2,HOMO_C,factual_qa_5,factual_qa,2,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:40:13Z,2026-02-17T18:47:46Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_5_20260217T184013Z_rep2_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_5_20260217T184319Z_rep3,HOMO_C,factual_qa_5,factual_qa,3,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:43:19Z,2026-02-17T18:52:09Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_5_20260217T184319Z_rep3_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_5_20260217T184340Z_rep4,HOMO_C,factual_qa_5,factual_qa,4,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:43:40Z,2026-02-17T18:51:51Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_factual_qa_5_20260217T184340Z_rep4_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_instruction_following_0_20260217T184403Z_rep0,HOMO_C,instruction_following_0,instruction_following,0,40,40,7,0.175,23,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:44:03Z,2026-02-17T18:49:36Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_instruction_following_0_20260217T184403Z_rep0_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_instruction_following_0_20260217T184451Z_rep1,HOMO_C,instruction_following_0,instruction_following,1,40,40,21,0.525,5,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:44:51Z,2026-02-17T18:53:45Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_instruction_following_0_20260217T184451Z_rep1_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_instruction_following_0_20260217T184503Z_rep2,HOMO_C,instruction_following_0,instruction_following,2,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:45:03Z,2026-02-17T18:51:28Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_instruction_following_0_20260217T184503Z_rep2_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_instruction_following_0_20260217T184534Z_rep3,HOMO_C,instruction_following_0,instruction_following,3,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:45:34Z,2026-02-17T18:53:42Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_instruction_following_0_20260217T184534Z_rep3_manifest.json
papera_phase3_baseline_HOMO_C_SEEDS_V2_instruction_following_0_20260217T184545Z_rep4,HOMO_C,instruction_following_0,instruction_following,4,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:45:45Z,2026-02-17T18:55:26Z,papera_phase3_baseline_HOMO_C_SEEDS_V2_instruction_following_0_20260217T184545Z_rep4_manifest.json
